Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","52","Azerbaïdjan","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-4.727216","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","52","Azerbaïdjan","6109","Valeur en devise locale","22011","Revenu national brut","2020","2020","million LCU","72118.9","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","52","Azerbaïdjan","6110","Valeur US $","22011","Revenu national brut","2020","2020","Millions d’USD","42422.88235","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","52","Azerbaïdjan","6119","Valeur US $ par habitant","22011","Revenu national brut","2020","2020","US$","4124.752986","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","52","Azerbaïdjan","6103","Part du PIB US $","22011","Revenu national brut","2020","2020","%","99.367302","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","52","Azerbaïdjan","6155","Croissance annuelle en devise locale","22011","Revenu national brut","2020","2020","%","-8.410559","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","52","Azerbaïdjan","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-8.410559","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","52","Azerbaïdjan","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2020","2020","%","-8.875392","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6109","Valeur en devise locale","22008","Produit Intérieur Brut","2020","2020","million LCU","9699.51","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","9699.51","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","US$","23862.735595","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6183","Valeur en devise locale, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","million LCU","9579.174153","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6185","Valeur US $ par habitant, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","US$","23566.685331","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6184","Valeur US $, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","9579.174153","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6155","Croissance annuelle en devise locale","22008","Produit Intérieur Brut","2020","2020","%","-26.478761","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6181","Croissance annuelle aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-23.822675","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-26.478761","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-26.82496","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-23.822675","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-24.18138","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6109","Valeur en devise locale","22011","Revenu national brut","2020","2020","million LCU","9210.95","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6110","Valeur US $","22011","Revenu national brut","2020","2020","Millions d’USD","9210.95","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6119","Valeur US $ par habitant","22011","Revenu national brut","2020","2020","US$","22660.780228","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6103","Part du PIB US $","22011","Revenu national brut","2020","2020","%","94.963045","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6155","Croissance annuelle en devise locale","22011","Revenu national brut","2020","2020","%","-27.159679","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-27.159679","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","12","Bahamas","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2020","2020","%","-27.502671","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6109","Valeur en devise locale","22008","Produit Intérieur Brut","2020","2020","million LCU","13055.98","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","34723.35106","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","US$","23501.91514","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6183","Valeur en devise locale, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","million LCU","12505.1671","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6185","Valeur US $ par habitant, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","US$","22510.403352","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6184","Valeur US $, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","33258.42313","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6155","Croissance annuelle en devise locale","22008","Produit Intérieur Brut","2020","2020","%","-10.167542","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6181","Croissance annuelle aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-4.935922","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-10.167542","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-9.151","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-4.935922","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-3.86018","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6109","Valeur en devise locale","22011","Revenu national brut","2020","2020","million LCU","12131.38","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6110","Valeur US $","22011","Revenu national brut","2020","2020","Millions d’USD","32264.30851","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6119","Valeur US $ par habitant","22011","Revenu national brut","2020","2020","US$","21837.55362","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6103","Part du PIB US $","22011","Revenu national brut","2020","2020","%","92.918188","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6155","Croissance annuelle en devise locale","22011","Revenu national brut","2020","2020","%","-11.343652","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-11.343652","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","13","Bahreïn","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2020","2020","%","-10.340419","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6109","Valeur en devise locale","22008","Produit Intérieur Brut","2020","2020","million LCU","31704694.47","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","373561.6189","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","US$","2231.271634","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6183","Valeur en devise locale, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","million LCU","24830119.48","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6185","Valeur US $ par habitant, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","US$","1902.699091","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6184","Valeur US $, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","318551.6913","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6155","Croissance annuelle en devise locale","22008","Produit Intérieur Brut","2020","2020","%","7.421514","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6181","Croissance annuelle aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","3.448026","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","6.892618","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","5.676513","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","3.448026","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","2.27111","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6109","Valeur en devise locale","22011","Revenu national brut","2020","2020","million LCU","33017012","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6110","Valeur US $","22011","Revenu national brut","2020","2020","Millions d’USD","389024.0439","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6119","Valeur US $ par habitant","22011","Revenu national brut","2020","2020","US$","2323.628205","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6103","Part du PIB US $","22011","Revenu national brut","2020","2020","%","104.13919","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6155","Croissance annuelle en devise locale","22011","Revenu national brut","2020","2020","%","7.465936","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","6.936821","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","16","Bangladesh","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2020","2020","%","5.720213","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6109","Valeur en devise locale","22008","Produit Intérieur Brut","2020","2020","million LCU","9343.6","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","4671.8","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","US$","16643.806579","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6183","Valeur en devise locale, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","million LCU","8339.775493","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6185","Valeur US $ par habitant, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","US$","14855.688407","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6184","Valeur US $, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","4169.887746","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6155","Croissance annuelle en devise locale","22008","Produit Intérieur Brut","2020","2020","%","-12.254308","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6181","Croissance annuelle aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-13.311022","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-12.254308","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-12.414674","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-13.311022","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-13.469456","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6109","Valeur en devise locale","22011","Revenu national brut","2020","2020","million LCU","9209.110545","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6110","Valeur US $","22011","Revenu national brut","2020","2020","Millions d’USD","4604.555273","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6119","Valeur US $ par habitant","22011","Revenu national brut","2020","2020","US$","16404.239767","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6103","Part du PIB US $","22011","Revenu national brut","2020","2020","%","98.560625","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6155","Croissance annuelle en devise locale","22011","Revenu national brut","2020","2020","%","-8.935002","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-8.935002","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","14","Barbade","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2020","2020","%","-9.101435","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6109","Valeur en devise locale","22008","Produit Intérieur Brut","2020","2020","million LCU","149720.788","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","61371.66843","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","US$","6370.492501","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6183","Valeur en devise locale, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","million LCU","93473.74988","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6185","Valeur US $ par habitant, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","US$","6092.399182","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6184","Valeur US $, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","58692.5897","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6155","Croissance annuelle en devise locale","22008","Produit Intérieur Brut","2020","2020","%","11.124793","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6181","Croissance annuelle aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-0.666536","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-4.717424","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-4.319519","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-0.666536","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-0.251714","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6109","Valeur en devise locale","22011","Revenu national brut","2020","2020","million LCU","143630.266","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6110","Valeur US $","22011","Revenu national brut","2020","2020","Millions d’USD","58875.118","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6119","Valeur US $ par habitant","22011","Revenu national brut","2020","2020","US$","6111.345957","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6103","Part du PIB US $","22011","Revenu national brut","2020","2020","%","95.93208","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6155","Croissance annuelle en devise locale","22011","Revenu national brut","2020","2020","%","9.862757","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-5.799541","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","57","Bélarus","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2020","2020","%","-5.406155","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6109","Valeur en devise locale","22008","Produit Intérieur Brut","2020","2020","million LCU","459826.3","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","525211.8107","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","US$","45426.800422","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6183","Valeur en devise locale, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","million LCU","422356.8","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6185","Valeur US $ par habitant, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","US$","40514.90757","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6184","Valeur US $, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","468421.8956","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6155","Croissance annuelle en devise locale","22008","Produit Intérieur Brut","2020","2020","%","-3.931661","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6181","Croissance annuelle aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-5.361387","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-1.981794","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-2.415427","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-5.361387","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-5.780068","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6109","Valeur en devise locale","22011","Revenu national brut","2020","2020","million LCU","464517.8","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6110","Valeur US $","22011","Revenu national brut","2020","2020","Millions d’USD","530570.4237","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6119","Valeur US $ par habitant","22011","Revenu national brut","2020","2020","US$","45890.27942","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6103","Part du PIB US $","22011","Revenu national brut","2020","2020","%","101.020277","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6155","Croissance annuelle en devise locale","22011","Revenu national brut","2020","2020","%","-3.881348","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-1.93046","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","255","Belgique","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2020","2020","%","-2.364319","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6109","Valeur en devise locale","22008","Produit Intérieur Brut","2020","2020","million LCU","4160.319674","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","2080.159837","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","US$","5267.280892","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6183","Valeur en devise locale, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","million LCU","3981.187145","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6185","Valeur US $ par habitant, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","US$","5040.485495","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6184","Valeur US $, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","1990.593572","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6155","Croissance annuelle en devise locale","22008","Produit Intérieur Brut","2020","2020","%","-13.923853","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6181","Croissance annuelle aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-13.392193","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-13.923853","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","-15.193676","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-13.392193","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-14.669858","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6109","Valeur en devise locale","22011","Revenu national brut","2020","2020","million LCU","4006.436049","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6110","Valeur US $","22011","Revenu national brut","2020","2020","Millions d’USD","2003.218025","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6119","Valeur US $ par habitant","22011","Revenu national brut","2020","2020","US$","5072.452528","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6103","Part du PIB US $","22011","Revenu national brut","2020","2020","%","96.301159","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6155","Croissance annuelle en devise locale","22011","Revenu national brut","2020","2020","%","-9.503706","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-9.503706","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","23","Belize","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2020","2020","%","-10.838736","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6109","Valeur en devise locale","22008","Produit Intérieur Brut","2020","2020","million LCU","9008810.371","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","15686.74189","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","US$","1240.733155","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6183","Valeur en devise locale, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","million LCU","8705922.577","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6185","Valeur US $ par habitant, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","US$","1163.82774","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6184","Valeur US $, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","14714.41727","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6155","Croissance annuelle en devise locale","22008","Produit Intérieur Brut","2020","2020","%","6.837594","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6181","Croissance annuelle aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","3.848792","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","8.998637","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2020","2020","%","5.958128","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","3.848792","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","0.951938","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6109","Valeur en devise locale","22011","Revenu national brut","2020","2020","million LCU","8915157.939","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6110","Valeur US $","22011","Revenu national brut","2020","2020","Millions d’USD","15523.66803","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6119","Valeur US $ par habitant","22011","Revenu national brut","2020","2020","US$","1227.834929","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6103","Part du PIB US $","22011","Revenu national brut","2020","2020","%","98.960435","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6155","Croissance annuelle en devise locale","22011","Revenu national brut","2020","2020","%","6.791656","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","8.951769","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","53","Bénin","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2020","2020","%","5.912568","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","17","Bermudes","6109","Valeur en devise locale","22008","Produit Intérieur Brut","2020","2020","million LCU","6881.66","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","17","Bermudes","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","6881.66","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","17","Bermudes","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2020","2020","US$","107473.879839","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","17","Bermudes","6183","Valeur en devise locale, aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","million LCU","6371.964875","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","17","Bermudes","6185","Valeur US $ par habitant, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","US$","99513.7492","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","17","Bermudes","6184","Valeur US $, aux prix du 2015","22008","Produit Intérieur Brut","2020","2020","Millions d’USD","6371.964875","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","17","Bermudes","6155","Croissance annuelle en devise locale","22008","Produit Intérieur Brut","2020","2020","%","-7.298558","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","17","Bermudes","6181","Croissance annuelle aux prix de 2015","22008","Produit Intérieur Brut","2020","2020","%","-6.853428","X","Ciffre de sources internationales",""
