Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","17","Bermudes","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","30.939","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","17","Bermudes","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","33.092","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","17","Bermudes","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","17","Bermudes","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","60.639","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","18","Bhoutan","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","705.516","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","18","Bhoutan","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","375.519","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","18","Bhoutan","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","329.998","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","18","Bhoutan","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","474.47","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","18","Bhoutan","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","253.171","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","18","Bhoutan","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","772.506","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","18","Bhoutan","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","409.408","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","18","Bhoutan","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","363.099","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","18","Bhoutan","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","481.8","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","18","Bhoutan","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","353.445","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","10223.27","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","5151.373","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","5071.897","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","3329.54","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","6588.702","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","11936.162","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","5992.275","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","5943.886","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","3449.008","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","19","Bolivie (État plurinational de)","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","8094.974","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","278","Bonaire, Saint-Eustache et Saba","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","26.153","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","278","Bonaire, Saint-Eustache et Saba","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","13.459","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","278","Bonaire, Saint-Eustache et Saba","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","12.694","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","278","Bonaire, Saint-Eustache et Saba","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","6.54","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","278","Bonaire, Saint-Eustache et Saba","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","19.672","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","3811.088","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","1859.263","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","1951.825","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","2026.365","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","1695.719","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","3318.407","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","1632.854","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1685.553","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1783.4","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","80","Bosnie-Herzégovine","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1714.81","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","20","Botswana","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","2091.664","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","20","Botswana","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","1027.633","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","20","Botswana","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","1064.032","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","20","Botswana","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","757.339","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","20","Botswana","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","1257.527","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","20","Botswana","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","2546.402","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","20","Botswana","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","1256.708","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","20","Botswana","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1289.694","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","20","Botswana","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","703.554","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","20","Botswana","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1712.212","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","21","Brésil","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","196353.492","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","21","Brésil","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","96806.825","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","21","Brésil","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","99546.667","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","21","Brésil","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","30827.251","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","21","Brésil","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","165969.018","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","21","Brésil","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","213196.304","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","21","Brésil","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","104779.288","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","21","Brésil","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","108417.015","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","21","Brésil","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","27645.976","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","21","Brésil","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","186217.07","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","396.053","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","206.007","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","190.046","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","97.318","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","291.344","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","441.725","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","228.677","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","213.048","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","96.681","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","26","Brunéi Darussalam","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","347.838","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","27","Bulgarie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","7592.273","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","27","Bulgarie","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","3671.633","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","27","Bulgarie","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","3920.64","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","27","Bulgarie","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","2050.944","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","27","Bulgarie","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","5353.646","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","27","Bulgarie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","6979.175","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","27","Bulgarie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","3385.278","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","27","Bulgarie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","3593.896","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","27","Bulgarie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1687.49","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","27","Bulgarie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","5253.037","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Burkina Faso","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","16116.845","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Burkina Faso","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","7999.494","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Burkina Faso","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","8117.35","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Burkina Faso","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","11761.192","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Burkina Faso","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","3844.025","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Burkina Faso","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","21522.626","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Burkina Faso","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","10718.602","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Burkina Faso","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","10804.024","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Burkina Faso","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","14505.434","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Burkina Faso","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","6397.911","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","29","Burundi","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","9126.605","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","29","Burundi","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","4516.033","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","29","Burundi","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","4610.573","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","29","Burundi","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","7833.959","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","29","Burundi","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","932.971","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","29","Burundi","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","12220.227","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","29","Burundi","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","6066.599","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","29","Burundi","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","6153.627","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","29","Burundi","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","10302.641","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","29","Burundi","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1636.586","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","35","Cabo Verde","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","521.212","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","35","Cabo Verde","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","259.594","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","35","Cabo Verde","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","261.618","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","35","Cabo Verde","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","191.807","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","35","Cabo Verde","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","310.577","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","35","Cabo Verde","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","582.64","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","35","Cabo Verde","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","289.745","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","35","Cabo Verde","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","292.895","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","35","Cabo Verde","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","189.2","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","35","Cabo Verde","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","378.148","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","14363.532","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","7104.881","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","7258.651","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","11404.934","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","2903.806","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","16396.86","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","8115.527","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","8281.334","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","12665.049","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","115","Cambodge","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","4050.459","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","19878.036","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","9890.121","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","9987.915","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","9673.887","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","10296.608","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","26491.087","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","13210.626","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","13280.46","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","11016.661","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","32","Cameroun","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","14941.523","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","33963.412","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","16832.073","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","17131.339","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","6513.437","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","27655.231","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","37888.705","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","18826.542","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","19062.163","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","6933.141","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","33","Canada","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","30670.064","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","17004.162","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","8437.983","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","8566.18","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","2196.49","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","14796.864","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","19300.315","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","9579.957","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","9720.358","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2267.065","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","40","Chili","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","16205.574","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","7132.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","3357.399","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","3775.038","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","7025.221","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","7500.958","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","3462.186","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","4038.771","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","96","Chine - RAS de Hong-Kong","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","7547.652","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","557.297","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","267.356","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","289.94","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","536.969","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","676.283","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","317.655","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","358.628","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","128","Chine - RAS de Macao","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","651.875","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","1348191.368","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","690079.84","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","658111.529","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","690401.545","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","669353.557","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1424929.781","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","41","Chine, continentale","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","727993.76","X","Ciffre de sources internationales",""
