Dispo_intérieur en Tonne,Dispo_Alim_kcal_pers_jour_volaille,Dispo_Prot_g_pers_jour_volaille,Dispo_Alim_kg_pers_volaille,Population 2020,Evol Population 2010-2020 en %,PIB par habitant $,Qté poulets exporté en nb de tete,Valeur exporté en $,Qté poulets importé en nb de tete,Valeur importé en $,Qté de production poulets
-1.773033861082153,1.468643123359297,0.24813860047695854,1.0397079448991529,0.05127116679749319,0.11184138498955422,0.05657939056966663,-0.2500765887020376,-0.053840176917339874,0.07031444730017603,0.4909277458779132,0.05944168438947672
1.2141267612640523,-1.5978765475107646,-0.12595926157526838,0.09034596444284698,-0.7796779709222463,0.014795181528104296,-0.281137418714969,-0.2448676392050874,0.16686459810649704,0.2243881703299553,-0.1431033542630587,0.13813388656161135
-1.187409185727038,0.8625679798815238,0.40456528729517166,-0.13959223057446513,-0.11402108498652458,0.009816422111750833,0.19479211014372438,-0.16497236340607593,-0.10038062432709358,-0.05322605706248049,-0.1612773364476662,-0.014802190329016158
8.417418922198506,6.904625078988826,0.12404054325855518,0.4226581315282837,0.6842512777329155,-3.050273875144479,-3.119678940618875,2.3414633223061174,-0.22338683211220914,-0.09318666902651945,0.20916968355123833,0.04304916644186799
-1.7172027503592584,0.6016041621863383,0.14122407849858354,1.4490383316149325,0.17007350233888174,-0.08685732447706984,-0.08558158768900569,0.009744550821823003,0.04873746949088502,0.0032356530724437812,0.006754406517827978,0.001695928330372869
1.47341009180253,-1.9154632286637188,-0.6249121417300396,0.7458053287873297,-0.22962239444782784,0.3065991811855158,0.04769355648524106,0.03459321995719912,-0.023743869536225048,0.09832162933598976,-0.1584354955835784,-0.09860943130793534
1.781670512255115,-2.42870137507032,-0.6228480524321651,-0.027227963269796655,-1.0328359222384116,0.2911051604361772,-0.21764928318918192,-0.43767957152094483,0.09314541763278134,-0.33393788266271374,-0.0822187632747111,0.2822612620271033
2.334264153485819,-2.6689975698127557,-1.3952176708679536,0.2223293963916873,1.1701304866088764,0.6974048107537629,0.29264082145170994,0.04830111002221094,0.1252517269025808,-0.255103144573289,0.10783191905784878,0.18140392802771357
0.8012074890988836,0.5419534266834138,-0.6768802689159813,-1.123686464784462,1.4033071963941035,0.3754310026761644,0.566969778169772,-0.20297265770740586,-0.08214288992677407,0.002232308573401481,-0.04085145231053677,-0.021460387310251884
-0.7163512467703225,0.1333997341571033,-0.1632600549961132,-0.7658885272394175,-0.32175691826684927,-0.15481517203548625,-0.02093751678170561,-0.13003353308346072,-0.05772456825455892,0.03749525658571306,-0.04328862991162579,-0.046773077844697517
1.0982801979289316,-1.9658242512064268,-1.4460165669856646,0.5093944898456223,-0.10333832266034716,0.48741970988796723,-0.1015725023781649,0.2603236936036815,-0.004565961167488726,0.049604755363075244,0.035934066794295644,-0.07457626940937745
-1.2247099373515073,0.9933974390873223,1.3899721657338795,-0.8547710549070137,-0.0710856047002477,0.42118269793984386,-0.06352578881327763,0.047700739918766395,-0.13988807346050755,-0.04676266398877419,-0.14318189014790378,0.017052990115907742
4.263832618711647,4.879068413486492,-0.6619219097373779,-0.26253012377003476,0.30846203476297696,0.281988296427389,0.27088923230388773,0.06302201557775537,0.33692593000180654,-0.0083367884481122,0.24642903473027614,-0.003780592707772085
-1.3368139644162111,0.7917390390635627,0.06652083684537222,-1.1150562763217438,-0.1347772707789851,-0.38288313503053645,0.018226502189526893,-0.20600936895051322,-0.048340570972155106,0.02717141624152288,-0.0010457567355960078,-0.008906456471657031
1.002306039158529,-1.907876153676369,-0.7832274122652894,0.2910830370485495,-1.1414510394115338,0.2827365816312546,0.019735602461652898,0.2451239087510877,0.00048150197901197995,-0.3279616465385315,0.016564629457202835,0.29605553502940485
-1.5582832545204446,0.9363887471547613,0.049245749358088585,-0.24796222793546507,0.16630187737295485,-0.2891733259403144,0.07729443481214084,-0.16231765583526103,-0.02331046860925969,-0.0005126823646022938,-0.004474648377339665,0.005896075487964451
4.19187735916681,-3.3951236778368337,4.053057832850093,0.871579087517891,-0.9815490301743125,-1.51281954075313,0.5705490421125395,-0.9043650797814838,0.2760132953216084,-0.11002258482180664,0.11193257264176794,0.17838166516170595
-1.4906565954599083,0.5288350650573942,0.05317321316261184,0.7703923537493651,-0.03847458878165486,-0.14791046801006832,-0.062271384868728706,-0.034336840524144506,0.016339176437113148,0.01832369488974446,0.03128416404005291,-0.008199122748323413
-2.084314571484693,1.152641538538535,0.2153505462968192,0.5977728011629747,0.17686205815165026,-0.3153063362996379,-0.021434579197331428,-0.09477756007166813,0.016121895480859162,-0.007721265162958563,-0.005995788482483554,0.025127332965399884
-1.591493949531752,0.6097136158401929,-0.0006844930256393293,0.7639212558111741,0.020548430496324443,-0.19128341057619538,-0.04472342485989099,-0.024361854815163217,0.0042567666773931576,0.08096150880534754,-0.0096348196340791,-0.06881165152318065
-0.4782273108531056,-0.26065103737460965,-0.45614255998774667,-0.6310982319997167,-0.4986658345622202,-0.11581010843484497,-0.11957512413950153,-0.041948273923036426,-0.05548129781417377,0.10369683135016028,-0.001168680122067149,-0.026385017578184518
-1.5199891713723417,0.9188032425616494,0.21754743352667605,-0.7932643118054062,-0.09235088372893814,-0.32809299243932805,-0.022382505708447426,-0.19688649280401702,-0.034599992826700225,-0.021789928497125882,-0.011149459494588109,0.03697817754685787
-1.8371156113490088,0.9591809082070486,0.27307665641527396,0.6210874419499255,0.14104961323169768,-0.19627556061421922,0.012185538759790634,-0.04131236579179863,0.0025187529083010164,-0.009161684077828098,-0.01743723290893033,0.01299796784598533
